["2013", "weekday"]	[-0.8244118014985686, -0.8244118014985686, -0.8780735623142024]
["2013", "weekend"]	[-0.7169589413781832, -0.7169589413781832, -0.827495304607736]
["2014", "weekday"]	[0.8599259285062737, 0.8599259285062737, 1.6364681910845849]
["2014", "weekend"]	[-0.0711945258811657, -0.0711945258811657, -0.7260858018599761]
["2015", "weekday"]	[-0.012513589238382083, -0.012513589238382083, -0.6554662478445619]
["2015", "weekend"]	[-0.8627186667573643, -0.8627186667573643, -0.40013751154576305]
["2016", "weekday"]	[-0.4061803264779107, -0.4061803264779107, -1.1459027785913922]
["2016", "weekend"]	[-0.6438133878906764, -0.6438133878906764, -0.07133101268661957]
